dt_iso,city_id,pressure,humidity,wind_speed,avg_temp_f,weather_type,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-01-01,4930956,1023.0,55.041666666666664,5.0,4.479497660000045,1.0,12.72472591066341,175.0,173.0,2.0,99.0,1.0
2018-01-02,4930956,1024.375,59.875,3.625,6.002750000000041,1.0,13.32054846047138,757.0,741.0,16.0,98.0,2.0
2018-01-03,4930956,1023.4583333333334,63.333333333333336,2.4166666666666665,17.818247660000036,1.0,15.045657224681504,1302.0,1277.0,25.0,98.0,2.0
2018-01-04,4930956,1003.6666666666666,79.375,5.625,22.72175000000004,8.0,32.958471661780486,188.0,188.0,0.0,100.0,0.0
2018-01-05,4930956,992.8333333333334,59.333333333333336,7.625,17.933747660000048,8.0,14.736448164408692,198.0,196.0,2.0,99.0,1.0
2018-01-06,4930956,1011.25,49.291666666666664,6.041666666666667,7.300247660000042,1.0,16.25078713273265,1050.0,1043.0,7.0,99.0,1.0
2018-01-07,4930956,1028.0833333333333,48.625,4.541666666666667,3.5622500000000445,1.0,19.358269401154264,1439.0,1422.0,17.0,99.0,1.0
2018-01-08,4930956,1020.5833333333334,47.291666666666664,2.625,23.442501170000053,2.0,16.376647669794206,1638.0,1611.0,27.0,98.0,2.0
2018-01-09,4930956,1015.3333333333334,71.66666666666667,3.75,34.41800000000004,2.0,12.092077862350008,2009.0,1971.0,38.0,98.0,2.0
2018-01-10,4930956,1028.8333333333333,62.583333333333336,2.4166666666666665,28.781000000000052,1.0,11.58253405202747,1566.0,1514.0,52.0,97.0,3.0
2018-01-11,4930956,1027.4166666666667,81.25,3.0833333333333335,40.07525000000003,2.0,13.204662822960698,901.0,838.0,63.0,93.0,7.0
2018-01-12,4930956,1017.75,97.125,4.208333333333333,51.359000000000016,6.0,14.076353566107684,600.0,552.0,48.0,92.0,8.0
2018-01-13,4930956,1003.9583333333334,83.66666666666667,7.625,51.386000000000045,7.0,10.137722337580383,910.0,894.0,16.0,98.0,2.0
2018-01-14,4930956,1030.9583333333333,54.083333333333336,4.833333333333333,18.989000000000036,1.0,11.90404520127296,1842.0,1823.0,19.0,99.0,1.0
2018-01-15,4930956,1039.5416666666667,59.125,3.2916666666666665,15.785000000000041,8.0,15.21274880502159,1139.0,1127.0,12.0,99.0,1.0
2018-01-16,4930956,1033.2083333333333,68.08333333333333,2.9583333333333335,24.529250000000033,2.0,13.141962180122144,1923.0,1889.0,34.0,98.0,2.0
2018-01-17,4930956,1026.0833333333333,93.95833333333333,2.125,32.63375000000004,8.0,37.374436876164914,1857.0,1812.0,45.0,98.0,2.0
2018-01-18,4930956,1015.125,82.95833333333333,3.0,27.622887500000044,1.0,21.043166152330258,1339.0,1186.0,153.0,89.0,11.0
2018-01-19,4930956,1014.0,79.66666666666667,2.9166666666666665,25.853750000000034,1.0,12.858547857791434,1778.0,1614.0,164.0,91.0,9.0
2018-01-20,4930956,1008.4166666666666,62.375,2.9583333333333335,36.57875000000003,1.0,30.49813911956763,1836.0,1782.0,54.0,97.0,3.0
2018-01-21,4930956,1017.2916666666666,68.79166666666667,2.5833333333333335,39.75500000000003,1.0,15.973751500468724,1778.0,1755.0,23.0,99.0,1.0
2018-01-22,4930956,1023.4583333333334,96.25,1.8333333333333333,34.86500000000004,7.0,14.565856379060854,2364.0,2319.0,45.0,98.0,2.0
2018-01-23,4930956,1013.125,96.70833333333333,3.4583333333333335,37.130000000000045,7.0,11.782661111225062,1986.0,1956.0,30.0,98.0,2.0
2018-01-24,4930956,1005.9583333333334,75.95833333333333,4.208333333333333,38.42600000000004,7.0,25.37034900195225,1612.0,1562.0,50.0,97.0,3.0
2018-01-25,4930956,1021.7083333333334,52.375,5.291666666666667,24.985250000000054,1.0,14.493676468153046,1615.0,1391.0,224.0,86.0,14.0
2018-01-26,4930956,1035.2083333333333,48.458333333333336,3.5,23.916500000000052,1.0,14.396933430622136,2244.0,2071.0,173.0,92.0,8.0
2018-01-27,4930956,1031.0833333333333,62.708333333333336,2.1666666666666665,34.784750000000045,1.0,13.322282855299024,1940.0,1886.0,54.0,97.0,3.0
2018-01-28,4930956,1022.4583333333334,68.91666666666667,2.7083333333333335,48.391250000000035,7.0,11.780690222913705,1764.0,1738.0,26.0,99.0,1.0
2018-01-29,4930956,1024.2916666666667,77.79166666666667,3.25,36.138500000000036,2.0,11.317506506746112,2276.0,2245.0,31.0,99.0,1.0
2018-01-30,4930956,1014.9166666666666,72.66666666666667,5.0,27.095750000000038,8.0,14.824939000605502,2031.0,1977.0,54.0,97.0,3.0
2018-01-31,4930956,1018.875,49.416666666666664,3.4166666666666665,23.26775000000004,1.0,10.206839652424682,1271.0,1243.0,28.0,98.0,2.0
2018-02-01,4930956,1015.5833333333334,65.16666666666667,3.9166666666666665,33.88700000000002,1.0,22.708237576585745,871.0,828.0,43.0,95.0,5.0
